microsecondsSinceGpsEpoch, intTime (milli-seconds)
9.434049835100002E14, 250.0
9.434049845100002E14, 250.0
9.434049855100002E14, 250.0
9.434049865100002E14, 250.0
9.434049875100002E14, 250.0
9.434049885100002E14, 250.0
9.434049895100002E14, 250.0
9.434049905100002E14, 250.0
9.434049915100002E14, 250.0
9.434049925100002E14, 250.0
9.434049935100002E14, 250.0
9.434049945100002E14, 250.0
9.434049955100002E14, 250.0
9.434049965100002E14, 250.0
9.434049975100002E14, 250.0
9.434049985100002E14, 250.0
9.434049995100002E14, 250.0
9.434050005100002E14, 250.0
9.434050015100002E14, 250.0
9.434050025100002E14, 250.0
9.434050035100002E14, 250.0
9.434050045100002E14, 250.0
9.434050055100002E14, 250.0
9.434050065100002E14, 250.0
9.434050075100002E14, 250.0
9.434050085100002E14, 250.0
9.434050095100002E14, 250.0
9.434050105100002E14, 250.0
9.434050115100002E14, 250.0
9.434050125100002E14, 250.0
9.434050135100002E14, 250.0
9.434050145100002E14, 250.0
9.434050155100002E14, 250.0
9.434050165100002E14, 250.0
9.434050175100002E14, 250.0
9.434050185100002E14, 250.0
9.434050195100002E14, 250.0
9.434050205100002E14, 250.0
9.434050215100002E14, 250.0
9.434050225100002E14, 250.0
9.434050235100002E14, 250.0
9.434050245100002E14, 250.0
9.434050255100002E14, 250.0
9.434050265100002E14, 250.0
9.434050275100002E14, 250.0
9.434050285100002E14, 250.0
9.434050295100002E14, 250.0
9.434050305100002E14, 250.0
9.434050315100002E14, 250.0
9.434050325100002E14, 250.0
9.434050335100002E14, 250.0
9.434050345100002E14, 250.0
9.434050355100002E14, 250.0
9.434050365100002E14, 250.0
9.434050375100002E14, 250.0
9.434050385100002E14, 250.0
9.434050395100002E14, 250.0
9.434050405100002E14, 250.0
9.434050415100002E14, 250.0
9.434050425100002E14, 250.0
9.434050435100002E14, 250.0
9.434050445100002E14, 250.0
9.434050455100002E14, 250.0
9.434050465100002E14, 250.0
9.434050475100002E14, 250.0
9.434050485100002E14, 250.0
9.434050495100002E14, 250.0
9.434050505100002E14, 250.0
9.434050515100002E14, 250.0
9.434050525100002E14, 250.0
9.434050535100002E14, 250.0
9.434050545100002E14, 250.0
9.434050555100002E14, 250.0
9.434050565100002E14, 250.0
9.434050575100002E14, 250.0
9.434050585100002E14, 250.0
9.434050595100002E14, 250.0
9.434050605100002E14, 250.0
9.434050615100002E14, 250.0
9.434050625100002E14, 250.0
9.434050635100002E14, 250.0
9.434050645100002E14, 250.0
9.434050655100002E14, 250.0
9.434050665100002E14, 250.0
9.434050675100002E14, 250.0
9.434050685100002E14, 250.0
9.434050695100002E14, 250.0
9.434050705100002E14, 250.0
9.434050715100002E14, 250.0
9.434050725100002E14, 250.0
9.434050735100002E14, 250.0
9.434050745100002E14, 250.0
9.434050755100002E14, 250.0
9.434050765100002E14, 250.0
9.434050775100002E14, 250.0
9.434050785100002E14, 250.0
9.434050795100002E14, 250.0
9.434050805100002E14, 250.0
9.434050815100002E14, 250.0
9.434050825100002E14, 250.0
9.434050835100002E14, 250.0
9.434050845100002E14, 250.0
9.434050855100002E14, 250.0
9.434050865100002E14, 250.0
9.434050875100002E14, 250.0
9.434050885100002E14, 250.0
9.434050895100002E14, 250.0
9.434050905100002E14, 250.0
9.434050915100002E14, 250.0
9.434050925100002E14, 250.0
9.434050935100002E14, 250.0
9.434050945100002E14, 250.0
9.434050955100002E14, 250.0
9.434050965100002E14, 250.0
9.434050975100002E14, 250.0
9.434050985100002E14, 250.0
9.434050995100002E14, 250.0
9.434051005100002E14, 250.0
9.434051015100002E14, 250.0
9.434051025100002E14, 250.0
9.434051035100002E14, 250.0
9.434051045100002E14, 250.0
9.434051055100002E14, 250.0
9.434051065100002E14, 250.0
9.434051075100002E14, 250.0
9.434051085100002E14, 250.0
9.434051095100002E14, 250.0
9.434051105100002E14, 250.0
9.434051115100002E14, 250.0
9.434051125100002E14, 250.0
9.434051135100002E14, 250.0
9.434051145100002E14, 250.0
9.434051155100002E14, 250.0
9.434051165100002E14, 250.0
9.434051175100002E14, 250.0
9.434051185100002E14, 250.0
9.434051195100002E14, 250.0
9.434051205100002E14, 250.0
9.434051215100002E14, 250.0
9.434051225100002E14, 250.0
9.434051235100002E14, 250.0
9.434051245100002E14, 250.0
9.434051255100002E14, 250.0
9.434051265100002E14, 250.0
9.434051275100002E14, 250.0
9.434051285100002E14, 250.0
9.434051295100002E14, 250.0
9.434051305100002E14, 250.0
9.434051315100002E14, 250.0
9.434051325100002E14, 250.0
9.434051335100002E14, 250.0
9.434051345100002E14, 250.0
9.434051355100002E14, 250.0
9.434051365100002E14, 250.0
9.434051375100002E14, 250.0
9.434051385100002E14, 250.0
9.434051395100002E14, 250.0
9.434051405100002E14, 250.0
9.434051415100002E14, 250.0
9.434051425100002E14, 250.0
9.434051435100002E14, 250.0
9.434051445100002E14, 250.0
9.434051455100002E14, 250.0
9.434051465100002E14, 250.0
9.434051475100002E14, 250.0
9.434051485100002E14, 250.0
9.434051495100002E14, 250.0
9.434051505100002E14, 250.0
9.434051515100002E14, 250.0
9.434051525100002E14, 250.0
9.434051535100002E14, 250.0
9.434051545100002E14, 250.0
9.434051555100002E14, 250.0
9.434051565100002E14, 250.0
9.434051575100002E14, 250.0
9.434051585100002E14, 250.0
9.434051595100002E14, 250.0
9.434051605100002E14, 250.0
9.434051615100002E14, 250.0
9.434051625100002E14, 250.0
9.434051635100002E14, 250.0
9.434051645100002E14, 250.0
9.434051655100002E14, 250.0
9.434051665100002E14, 250.0
9.434051675100002E14, 250.0
9.434051685100002E14, 250.0
9.434051695100002E14, 250.0
9.434051705100002E14, 250.0
9.434051715100002E14, 250.0
9.434051725100002E14, 250.0
9.434051735100002E14, 250.0
9.434051745100002E14, 250.0
9.434051755100002E14, 250.0
9.434051765100002E14, 250.0
9.434051775100002E14, 250.0
9.434051785100002E14, 250.0
9.434051795100002E14, 250.0
9.434051805100002E14, 250.0
9.434051815100002E14, 250.0
9.434051825100002E14, 250.0
9.434051835100002E14, 250.0
9.434051845100002E14, 250.0
9.434051855100002E14, 250.0
9.434051865100002E14, 250.0
9.434051875100002E14, 250.0
9.434051885100002E14, 250.0
9.434051895100002E14, 250.0
9.434051905100002E14, 250.0
9.434051915100002E14, 250.0
9.434051925100002E14, 250.0
9.434051935100002E14, 250.0
9.434051945100002E14, 250.0
9.434051955100002E14, 250.0
9.434051965100002E14, 250.0
9.434051975100002E14, 250.0
9.434051985100002E14, 250.0
9.434051995100002E14, 250.0
9.434052005100002E14, 250.0
9.434052015100002E14, 250.0
9.434052025100002E14, 250.0
9.434052035100002E14, 250.0
9.434052045100002E14, 250.0
9.434052055100002E14, 250.0
9.434052065100002E14, 250.0
9.434052075100002E14, 250.0
9.434052085100002E14, 250.0
9.434052095100002E14, 250.0
9.434052105100002E14, 250.0
9.434052115100002E14, 250.0
9.434052125100002E14, 250.0
9.434052135100002E14, 250.0
9.434052145100002E14, 250.0
9.434052155100002E14, 250.0
9.434052165100002E14, 250.0
9.434052175100002E14, 250.0
9.434052185100002E14, 250.0
9.434052195100002E14, 250.0
9.434052205100002E14, 250.0
9.434052215100002E14, 250.0
9.434052225100002E14, 250.0
9.434052235100002E14, 250.0
9.434052245100002E14, 250.0
9.434052255100002E14, 250.0
9.434052265100002E14, 250.0
9.434052275100002E14, 250.0
9.434052285100002E14, 250.0
9.434052295100002E14, 250.0
9.434052305100002E14, 250.0
9.434052315100002E14, 250.0
9.434052325100002E14, 250.0
9.434052335100002E14, 250.0
9.434052345100002E14, 250.0
9.434052355100002E14, 250.0
9.434052365100002E14, 250.0
9.434052375100002E14, 250.0
9.434052385100002E14, 250.0
9.434052395100002E14, 250.0
9.434052405100002E14, 250.0
9.434052415100002E14, 250.0
9.434052425100002E14, 250.0
9.434052435100002E14, 250.0
9.434052445100002E14, 250.0
9.434052455100002E14, 250.0
9.434052465100002E14, 250.0
9.434052475100002E14, 250.0
9.434052485100002E14, 250.0
9.434052495100002E14, 250.0
9.434052505100002E14, 250.0
9.434052515100002E14, 250.0
9.434052525100002E14, 250.0
9.434052535100002E14, 250.0
9.434052545100002E14, 250.0
9.434052555100002E14, 250.0
9.434052565100002E14, 250.0
9.434052575100002E14, 250.0
9.434052585100002E14, 250.0
9.434052595100002E14, 250.0
9.434052605100002E14, 250.0
9.434052615100002E14, 250.0
9.434052625100002E14, 250.0
9.434052635100002E14, 250.0
9.434052645100002E14, 250.0
9.434052655100002E14, 250.0
9.434052665100002E14, 250.0
9.434052675100002E14, 250.0
9.434052685100002E14, 250.0
9.434052695100002E14, 250.0
9.434052705100002E14, 250.0
9.434052715100002E14, 250.0
9.434052725100002E14, 250.0
9.434052735100002E14, 250.0
9.434052745100002E14, 250.0
9.434052755100002E14, 250.0
9.434052765100002E14, 250.0
9.434052775100002E14, 250.0
9.434052785100002E14, 250.0
9.434052795100002E14, 250.0
9.434052805100002E14, 250.0
9.434052815100002E14, 250.0
9.434052825100002E14, 250.0
9.434052835100002E14, 250.0
9.434052845100002E14, 250.0
9.434052855100002E14, 250.0
9.434052865100002E14, 250.0
9.434052875100002E14, 250.0
9.434052885100002E14, 250.0
9.434052895100002E14, 250.0
9.434052905100002E14, 250.0
9.434052915100002E14, 250.0
9.434052925100002E14, 250.0
9.434052935100002E14, 250.0
9.434052945100002E14, 250.0
9.434052955100002E14, 250.0
9.434052965100002E14, 250.0
9.434052975100002E14, 250.0
9.434052985100002E14, 250.0
9.434052995100002E14, 250.0
9.434053005100002E14, 250.0
9.434053015100002E14, 250.0
9.434053025100002E14, 250.0
9.434053035100002E14, 250.0
9.434053045100002E14, 250.0
9.434053055100002E14, 250.0
9.434053065100002E14, 250.0
9.434053075100002E14, 250.0
9.434053085100002E14, 250.0
9.434053095100002E14, 250.0
9.434053105100002E14, 250.0
9.434053115100002E14, 250.0
9.434053125100002E14, 250.0
9.434053135100002E14, 250.0
9.434053145100002E14, 250.0
9.434053155100002E14, 250.0
9.434053165100002E14, 250.0
9.434053175100002E14, 250.0
9.434053185100002E14, 250.0
9.434053195100002E14, 250.0
9.434053205100002E14, 250.0
9.434053215100002E14, 250.0
9.434053225100002E14, 250.0
9.434053235100002E14, 250.0
9.434053245100002E14, 250.0
9.434053255100002E14, 250.0
9.434053265100002E14, 250.0
9.434053275100002E14, 250.0
9.434053285100002E14, 250.0
9.434053295100002E14, 250.0
9.434053305100002E14, 250.0
9.434053315100002E14, 250.0
9.434053325100002E14, 250.0
9.434053335100002E14, 250.0
9.434053345100002E14, 250.0
9.434053355100002E14, 250.0
9.434053365100002E14, 250.0
9.434053375100002E14, 250.0
9.434053385100002E14, 250.0
9.434053395100002E14, 250.0
9.434053405100002E14, 250.0
9.434053415100002E14, 250.0
9.434053425100002E14, 250.0
9.434053435100002E14, 250.0
9.434053445100002E14, 250.0
9.434053455100002E14, 250.0
9.434053465100002E14, 250.0
9.434053475100002E14, 250.0
9.434053485100002E14, 250.0
9.434053495100002E14, 250.0
9.434053505100002E14, 250.0
9.434053515100002E14, 250.0
9.434053525100002E14, 250.0
9.434053535100002E14, 250.0
9.434053545100002E14, 250.0
9.434053555100002E14, 250.0
9.434053565100002E14, 250.0
9.434053575100002E14, 250.0
9.434053585100002E14, 250.0
9.434053595100002E14, 250.0
9.434053605100002E14, 250.0
9.434053615100002E14, 250.0
9.434053625100002E14, 250.0
9.434053635100002E14, 250.0
9.434053645100002E14, 250.0
9.434053655100002E14, 250.0
9.434053665100002E14, 250.0
9.434053675100002E14, 250.0
9.434053685100002E14, 250.0
9.434053695100002E14, 250.0
9.434053705100002E14, 250.0
9.434053715100002E14, 250.0
9.434053725100002E14, 250.0
9.434053735100002E14, 250.0
9.434053745100002E14, 250.0
9.434053755100002E14, 250.0
9.434053765100002E14, 250.0
9.434053775100002E14, 250.0
9.434053785100002E14, 250.0
9.434053795100002E14, 250.0
9.434053805100002E14, 250.0
9.434053815100002E14, 250.0
9.434053825100002E14, 250.0
9.434053835100002E14, 250.0
9.434053845100002E14, 250.0
9.434053855100002E14, 250.0
9.434053865100002E14, 250.0
9.434053875100002E14, 250.0
9.434053885100002E14, 250.0
9.434053895100002E14, 250.0
9.434053905100002E14, 250.0
9.434053915100002E14, 250.0
9.434053925100002E14, 250.0
9.434053935100002E14, 250.0
9.434053945100002E14, 250.0
9.434053955100002E14, 250.0
9.434053965100002E14, 250.0
9.434053975100002E14, 250.0
9.434053985100002E14, 250.0
9.434053995100002E14, 250.0
9.434054005100002E14, 250.0
9.434054015100002E14, 250.0
9.434054025100002E14, 250.0
9.434054035100002E14, 250.0
9.434054045100002E14, 250.0
9.434054055100002E14, 250.0
9.434054065100002E14, 250.0
9.434054075100002E14, 250.0
9.434054085100002E14, 250.0
9.434054095100002E14, 250.0
9.434054105100002E14, 250.0
9.434054115100002E14, 250.0
9.434054125100002E14, 250.0
9.434054135100002E14, 250.0
9.434054145100002E14, 250.0
9.434054155100002E14, 250.0
9.434054165100002E14, 250.0
9.434054175100002E14, 250.0
9.434054185100002E14, 250.0
9.434054195100002E14, 250.0
9.434054205100002E14, 250.0
9.434054215100002E14, 250.0
9.434054225100002E14, 250.0
9.434054235100002E14, 250.0
9.434054245100002E14, 250.0
9.434054255100002E14, 250.0
9.434054265100002E14, 250.0
9.434054275100002E14, 250.0
9.434054285100002E14, 250.0
9.434054295100002E14, 250.0
9.434054305100002E14, 250.0
9.434054315100002E14, 250.0
9.434054325100002E14, 250.0
9.434054335100002E14, 250.0
9.434054345100002E14, 250.0
9.434054355100002E14, 250.0
9.434054365100002E14, 250.0
9.434054375100002E14, 250.0
9.434054385100002E14, 250.0
9.434054395100002E14, 250.0
9.434054405100002E14, 250.0
9.434054415100002E14, 250.0
9.434054425100002E14, 250.0
9.434054435100002E14, 250.0
9.434054445100002E14, 250.0
9.434054455100002E14, 250.0
9.434054465100002E14, 250.0
9.434054475100002E14, 250.0
9.434054485100002E14, 250.0
9.434054495100002E14, 250.0
9.434054505100002E14, 250.0
9.434054515100002E14, 250.0
9.434054525100002E14, 250.0
9.434054535100002E14, 250.0
9.434054545100002E14, 250.0
9.434054555100002E14, 250.0
9.434054565100002E14, 250.0
9.434054575100002E14, 250.0
9.434054585100002E14, 250.0
9.434054595100002E14, 250.0
9.434054605100002E14, 250.0
9.434054615100002E14, 250.0
9.434054625100002E14, 250.0
9.434054635100002E14, 250.0
9.434054645100002E14, 250.0
9.434054655100002E14, 250.0
9.434054665100002E14, 250.0
9.434054675100002E14, 250.0
9.434054685100002E14, 250.0
9.434054695100002E14, 250.0
9.434054705100002E14, 250.0
9.434054715100002E14, 250.0
9.434054725100002E14, 250.0
9.434054735100002E14, 250.0
9.434054745100002E14, 250.0
9.434054755100002E14, 250.0
9.434054765100002E14, 250.0
9.434054775100002E14, 250.0
9.434054785100002E14, 250.0
9.434054795100002E14, 250.0
9.434054805100002E14, 250.0
9.434054815100002E14, 250.0
9.434054825100002E14, 250.0
9.434054835100002E14, 250.0
9.434054845100002E14, 250.0
9.434054855100002E14, 250.0
9.434054865100002E14, 250.0
9.434054875100002E14, 250.0
9.434054885100002E14, 250.0
9.434054895100002E14, 250.0
9.434054905100002E14, 250.0
9.434054915100002E14, 250.0
9.434054925100002E14, 250.0
9.434054935100002E14, 250.0
9.434054945100002E14, 250.0
9.434054955100002E14, 250.0
9.434054965100002E14, 250.0
9.434054975100002E14, 250.0
9.434054985100002E14, 250.0
9.434054995100002E14, 250.0
9.434055005100002E14, 250.0
9.434055015100002E14, 250.0
9.434055025100002E14, 250.0
9.434055035100002E14, 250.0
9.434055045100002E14, 250.0
9.434055055100002E14, 250.0
9.434055065100002E14, 250.0
9.434055075100002E14, 250.0
9.434055085100002E14, 250.0
9.434055095100002E14, 250.0
9.434055105100002E14, 250.0
9.434055115100002E14, 250.0
9.434055125100002E14, 250.0
9.434055135100002E14, 250.0
9.434055145100002E14, 250.0
9.434055155100002E14, 250.0
9.434055165100002E14, 250.0
9.434055175100002E14, 250.0
9.434055185100002E14, 250.0
9.434055195100002E14, 250.0
9.434055205100002E14, 250.0
9.434055215100002E14, 250.0
9.434055225100002E14, 250.0
9.434055235100002E14, 250.0
9.434055245100002E14, 250.0
9.434055255100002E14, 250.0
9.434055265100002E14, 250.0
9.434055275100002E14, 250.0
9.434055285100002E14, 250.0
9.434055295100002E14, 250.0
9.434055305100002E14, 250.0
9.434055315100002E14, 250.0
9.434055325100002E14, 250.0
9.434055335100002E14, 250.0
9.434055345100002E14, 250.0
9.434055355100002E14, 250.0
9.434055365100002E14, 250.0
9.434055375100002E14, 250.0
9.434055385100002E14, 250.0
9.434055395100002E14, 250.0
9.434055405100002E14, 250.0
9.434055415100002E14, 250.0
9.434055425100002E14, 250.0
9.434055435100002E14, 250.0
9.434055445100002E14, 250.0
9.434055455100002E14, 250.0
9.434055465100002E14, 250.0
9.434055475100002E14, 250.0
9.434055485100002E14, 250.0
9.434055495100002E14, 250.0
9.434055505100002E14, 250.0
9.434055515100002E14, 250.0
9.434055525100002E14, 250.0
9.434055535100002E14, 250.0
9.434055545100002E14, 250.0
9.434055555100002E14, 250.0
9.434055565100002E14, 250.0
9.434055575100002E14, 250.0
9.434055585100002E14, 250.0
9.434055595100002E14, 250.0
9.434055605100002E14, 250.0
9.434055615100002E14, 250.0
9.434055625100002E14, 250.0
9.434055635100002E14, 250.0
9.434055645100002E14, 250.0
9.434055655100002E14, 250.0
9.434055665100002E14, 250.0
9.434055675100002E14, 250.0
9.434055685100002E14, 250.0
9.434055695100002E14, 250.0
9.434055705100002E14, 250.0
9.434055715100002E14, 250.0
9.434055725100002E14, 250.0
9.434055735100002E14, 250.0
9.434055745100002E14, 250.0
9.434055755100002E14, 250.0
9.434055765100002E14, 250.0
9.434055775100002E14, 250.0
9.434055785100002E14, 250.0
9.434055795100002E14, 250.0
9.434055805100002E14, 250.0
9.434055815100002E14, 250.0
9.434055825100002E14, 250.0
9.434055835100002E14, 250.0
9.434055845100002E14, 250.0
9.434055855100002E14, 250.0
9.434055865100002E14, 250.0
9.434055875100002E14, 250.0
9.434055885100002E14, 250.0
9.434055895100002E14, 250.0
9.434055905100002E14, 250.0
9.434055915100002E14, 250.0
9.434055925100002E14, 250.0
9.434055935100002E14, 250.0
9.434055945100002E14, 250.0
9.434055955100002E14, 250.0
9.434055965100002E14, 250.0
9.434055975100002E14, 250.0
9.434055985100002E14, 250.0
9.434055995100002E14, 250.0
9.434056005100002E14, 250.0
9.434056015100002E14, 250.0
9.434056025100002E14, 250.0
9.434056035100002E14, 250.0
9.434056045100002E14, 250.0
9.434056055100002E14, 250.0
9.434056065100002E14, 250.0
9.434056075100002E14, 250.0
9.434056085100002E14, 250.0
9.434056095100002E14, 250.0
9.434056105100002E14, 250.0
9.434056115100002E14, 250.0
9.434056125100002E14, 250.0
9.434056135100002E14, 250.0
9.434056145100002E14, 250.0
9.434056155100002E14, 250.0
9.434056165100002E14, 250.0
9.434056175100002E14, 250.0
9.434056185100002E14, 250.0
9.434056195100002E14, 250.0
9.434056205100002E14, 250.0
9.434056215100002E14, 250.0
9.434056225100002E14, 250.0
9.434056235100002E14, 250.0
9.434056245100002E14, 250.0
9.434056255100002E14, 250.0
9.434056265100002E14, 250.0
9.434056275100002E14, 250.0
9.434056285100002E14, 250.0
9.434056295100002E14, 250.0
9.434056305100002E14, 250.0
9.434056315100002E14, 250.0
9.434056325100002E14, 250.0
9.434056335100002E14, 250.0
9.434056345100002E14, 250.0
9.434056355100002E14, 250.0
9.434056365100002E14, 250.0
9.434056375100002E14, 250.0
9.434056385100002E14, 250.0
9.434056395100002E14, 250.0
9.434056405100002E14, 250.0
9.434056415100002E14, 250.0
9.434056425100002E14, 250.0
9.434056435100002E14, 250.0
9.434056445100002E14, 250.0
9.434056455100002E14, 250.0
9.434056465100002E14, 250.0
9.434056475100002E14, 250.0
9.434056485100002E14, 250.0
9.434056495100002E14, 250.0
9.434056505100002E14, 250.0
9.434056515100002E14, 250.0
9.434056525100002E14, 250.0
9.434056535100002E14, 250.0
9.434056545100002E14, 250.0
9.434056555100002E14, 250.0
9.434056565100002E14, 250.0
9.434056575100002E14, 250.0
9.434056585100002E14, 250.0
9.434056595100002E14, 250.0
9.434056605100002E14, 250.0
9.434056615100002E14, 250.0
9.434056625100002E14, 250.0
9.434056635100002E14, 250.0
9.434056645100002E14, 250.0
9.434056655100002E14, 250.0
9.434056665100002E14, 250.0
9.434056675100002E14, 250.0
9.434056685100002E14, 250.0
9.434056695100002E14, 250.0
9.434056705100002E14, 250.0
9.434056715100002E14, 250.0
9.434056725100002E14, 250.0
9.434056735100002E14, 250.0
9.434056745100002E14, 250.0
9.434056755100002E14, 250.0
9.434056765100002E14, 250.0
9.434056775100002E14, 250.0
9.434056785100002E14, 250.0
9.434056795100002E14, 250.0
9.434056805100002E14, 250.0
9.434056815100002E14, 250.0
9.434056825100002E14, 250.0
9.434056835100002E14, 250.0
9.434056845100002E14, 250.0
9.434056855100002E14, 250.0
9.434056865100002E14, 250.0
9.434056875100002E14, 250.0
9.434056885100002E14, 250.0
9.434056895100002E14, 250.0
9.434056905100002E14, 250.0
9.434056915100002E14, 250.0
9.434056925100002E14, 250.0
9.434056935100002E14, 250.0
9.434056945100002E14, 250.0
9.434056955100002E14, 250.0
9.434056965100002E14, 250.0
9.434056975100002E14, 250.0
9.434056985100002E14, 250.0
9.434056995100002E14, 250.0
9.434057005100002E14, 250.0
9.434057015100002E14, 250.0
9.434057025100002E14, 250.0
9.434057035100002E14, 250.0
9.434057045100002E14, 250.0
9.434057055100002E14, 250.0
9.434057065100002E14, 250.0
9.434057075100002E14, 250.0
9.434057085100002E14, 250.0
9.434057095100002E14, 250.0
9.434057105100002E14, 250.0
9.434057115100002E14, 250.0
9.434057125100002E14, 250.0
9.434057135100002E14, 250.0
9.434057145100002E14, 250.0
9.434057155100002E14, 250.0
9.434057165100002E14, 250.0
9.434057175100002E14, 250.0
9.434057185100002E14, 250.0
9.434057195100002E14, 250.0
9.434057205100002E14, 250.0
9.434057215100002E14, 250.0
9.434057225100002E14, 250.0
9.434057235100002E14, 250.0
9.434057245100002E14, 250.0
9.434057255100002E14, 250.0
9.434057265100002E14, 250.0
9.434057275100002E14, 250.0
9.434057285100002E14, 250.0
9.434057295100002E14, 250.0
9.434057305100002E14, 250.0
9.434057315100002E14, 250.0
9.434057325100002E14, 250.0
9.434057335100002E14, 250.0
9.434057345100002E14, 250.0
9.434057355100002E14, 250.0
9.434057365100002E14, 250.0
9.434057375100002E14, 250.0
9.434057385100002E14, 250.0
9.434057395100002E14, 250.0
9.434057405100002E14, 250.0
9.434057415100002E14, 250.0
9.434057425100002E14, 250.0
9.434057435100002E14, 250.0
9.434057445100002E14, 250.0
9.434057455100002E14, 250.0
9.434057465100002E14, 250.0
9.434057475100002E14, 250.0
9.434057485100002E14, 250.0
9.434057495100002E14, 250.0
9.434057505100002E14, 250.0
9.434057515100002E14, 250.0
9.434057525100002E14, 250.0
9.434057535100002E14, 250.0
9.434057545100002E14, 250.0
9.434057555100002E14, 250.0
9.434057565100002E14, 250.0
9.434057575100002E14, 250.0
9.434057585100002E14, 250.0
9.434057595100002E14, 250.0
9.434057605100002E14, 250.0
9.434057615100002E14, 250.0
9.434057625100002E14, 250.0
9.434057635100002E14, 250.0
9.434057645100002E14, 250.0
9.434057655100002E14, 250.0
9.434057665100002E14, 250.0
9.434057675100002E14, 250.0
9.434057685100002E14, 250.0
9.434057695100002E14, 250.0
9.434057705100002E14, 250.0
9.434057715100002E14, 250.0
9.434057725100002E14, 250.0
9.434057735100002E14, 250.0
9.434057745100002E14, 250.0
9.434057755100002E14, 250.0
9.434057765100002E14, 250.0
9.434057775100002E14, 250.0
9.434057785100002E14, 250.0
9.434057795100002E14, 250.0
9.434057805100002E14, 250.0
9.434057815100002E14, 250.0
9.434057825100002E14, 250.0
9.434057835100002E14, 250.0
9.434057845100002E14, 250.0
9.434057855100002E14, 250.0
9.434057865100002E14, 250.0
9.434057875100002E14, 250.0
9.434057885100002E14, 250.0
9.434057895100002E14, 250.0
9.434057905100002E14, 250.0
9.434057915100002E14, 250.0
9.434057925100002E14, 250.0
9.434057935100002E14, 250.0
9.434057945100002E14, 250.0
9.434057955100002E14, 250.0
9.434057965100002E14, 250.0
9.434057975100002E14, 250.0
9.434057985100002E14, 250.0
9.434057995100002E14, 250.0
9.434058005100002E14, 250.0
9.434058015100002E14, 250.0
9.434058025100002E14, 250.0
9.434058035100002E14, 250.0
9.434058045100002E14, 250.0
9.434058055100002E14, 250.0
9.434058065100002E14, 250.0
9.434058075100002E14, 250.0
9.434058085100002E14, 250.0
9.434058095100002E14, 250.0
9.434058105100002E14, 250.0
9.434058115100002E14, 250.0
9.434058125100002E14, 250.0
9.434058135100002E14, 250.0
9.434058145100002E14, 250.0
9.434058155100002E14, 250.0
9.434058165100002E14, 250.0
9.434058175100002E14, 250.0
9.434058185100002E14, 250.0
9.434058195100002E14, 250.0
9.434058205100002E14, 250.0
9.434058215100002E14, 250.0
9.434058225100002E14, 250.0
9.434058235100002E14, 250.0
9.434058245100002E14, 250.0
9.434058255100002E14, 250.0
9.434058265100002E14, 250.0
9.434058275100002E14, 250.0
9.434058285100002E14, 250.0
9.434058295100002E14, 250.0
9.434058305100002E14, 250.0
9.434058315100002E14, 250.0
9.434058325100002E14, 250.0
9.434058335100002E14, 250.0
9.434058345100002E14, 250.0
9.434058355100002E14, 250.0
9.434058365100002E14, 250.0
9.434058375100002E14, 250.0
9.434058385100002E14, 250.0
9.434058395100002E14, 250.0
9.434058405100002E14, 250.0
9.434058415100002E14, 250.0
9.434058425100002E14, 250.0
9.434058435100002E14, 250.0
9.434058445100002E14, 250.0
9.434058455100002E14, 250.0
9.434058465100002E14, 250.0
9.434058475100002E14, 250.0
9.434058485100002E14, 250.0
9.434058495100002E14, 250.0
9.434058505100002E14, 250.0
9.434058515100002E14, 250.0
9.434058525100002E14, 250.0
9.434058535100002E14, 250.0
9.434058545100002E14, 250.0
9.434058555100002E14, 250.0
9.434058565100002E14, 250.0
9.434058575100002E14, 250.0
9.434058585100002E14, 250.0
9.434058595100002E14, 250.0
9.434058605100002E14, 250.0
9.434058615100002E14, 250.0
9.434058625100002E14, 250.0
9.434058635100002E14, 250.0
9.434058645100002E14, 250.0
9.434058655100002E14, 250.0
9.434058665100002E14, 250.0
9.434058675100002E14, 250.0
9.434058685100002E14, 250.0
9.434058695100002E14, 250.0
9.434058705100002E14, 250.0
9.434058715100002E14, 250.0
9.434058725100002E14, 250.0
9.434058735100002E14, 250.0
9.434058745100002E14, 250.0
9.434058755100002E14, 250.0
9.434058765100002E14, 250.0
9.434058775100002E14, 250.0
9.434058785100002E14, 250.0
9.434058795100002E14, 250.0
9.434058805100002E14, 250.0
9.434058815100002E14, 250.0
9.434058825100002E14, 250.0
9.434058835100002E14, 250.0
9.434058845100002E14, 250.0
9.434058855100002E14, 250.0
9.434058865100002E14, 250.0
9.434058875100002E14, 250.0
9.434058885100002E14, 250.0
9.434058895100002E14, 250.0
9.434058905100002E14, 250.0
9.434058915100002E14, 250.0
9.434058925100002E14, 250.0
9.434058935100002E14, 250.0
9.434058945100002E14, 250.0
9.434058955100002E14, 250.0
9.434058965100002E14, 250.0
9.434058975100002E14, 250.0
9.434058985100002E14, 250.0
9.434058995100002E14, 250.0
9.434059005100002E14, 250.0
9.434059015100002E14, 250.0
9.434059025100002E14, 250.0
9.434059035100002E14, 250.0
9.434059045100002E14, 250.0
9.434059055100002E14, 250.0
9.434059065100002E14, 250.0
9.434059075100002E14, 250.0
9.434059085100002E14, 250.0
9.434059095100002E14, 250.0
9.434059105100002E14, 250.0
9.434059115100002E14, 250.0
9.434059125100002E14, 250.0
9.434059135100002E14, 250.0
